6135
24161	24238	2193
24753	24813	2271
25244	25413	2332
0	339	0
13713	13914	340
14880	15034	542
16042	16203	697
16439	16588	859
16874	16963	1009
17825	17957	1099
18416	18504	1232
19322	19537	1321
20356	20489	1537
21243	21333	1671
21734	21904	1762
22712	22886	1933
23174	23298	2108
23717	23794	2233
24309	24369	2311
24800	24969	2372
0	200	0
1455	1656	201
2622	2776	403
3784	3945	558
4181	4330	720
4616	4705	870
5567	5699	960
6158	6246	1093
7064	7279	1182
8098	8231	1398
8985	9075	1532
9476	9646	1623
10454	10628	1794
10916	11040	1969
11459	11536	2094
12051	12111	2172
12542	13002	2233
0	211	0
1030	1163	212
1917	2007	346
2408	2578	437
3386	3560	608
3848	3972	783
4391	4468	908
4983	5043	986
5474	5946	1047
0	980	0
2021	2155	981
2665	2868	1116
5509	5591	1320
5968	6040	1403
6793	6896	1476
10041	10114	1580
0	972	0
2013	2147	973
2657	2860	1108
5501	5524	1312
0	141	0
15238	15341	142
34475	34593	246
86334	86487	365
89507	89605	519
91669	92223	618
99478	99622	1173
101604	101748	1318
105238	105474	1463
106669	106870	1700
107459	107637	1902
109106	109982	2081
112237	112389	2958
115359	115561	3111
116261	116348	3314
118509	118676	3402
0	141	0
15238	15341	142
34475	34593	246
86334	86487	365
89507	89605	519
91669	92223	618
99478	99622	1173
101604	101748	1318
105238	105474	1463
106669	106870	1700
107459	107637	1902
109172	109982	2081
112237	112389	2892
115359	115561	3045
116261	116348	3248
118509	118579	3336
119824	119833	3407
0	345	0
4230	4336	346
6537	6794	453
20195	20313	711
20816	20911	830
21473	22048	926
26900	27033	1502
28509	28656	1636
0	174	0
2375	2632	175
16033	16151	433
16654	16749	552
17311	17886	648
22738	22871	1224
24347	24443	1358
29013	29396	1455
0	201	0
2381	2452	202
19780	19872	274
20492	20550	367
21145	21253	426
21359	21500	535
21796	21956	677
22691	22909	838
0	103	0
632	1121	104
0	2687	0
3218	3417	2688
0	251	0
692	857	252
1627	1665	418
0	234	0
675	840	235
1610	1773	401
1851	2000	565
0	46	0
117	264	47
341	452	195
915	1046	307
12023	12134	439
13145	13463	551
0	208	0
570	744	209
1586	1681	384
1758	1858	480
3838	4058	581
8408	8529	802
8606	8760	924
8824	8889	1079
8901	8913	1145
0	167	0
0	311	0
1153	1248	312
1325	1425	408
3405	3625	509
7975	8096	730
8173	8358	852
8462	9193	1038
0	1899	0
3044	3132	1900
4956	5038	1989
5756	5881	2072
10656	10804	2198
0	638	0
1783	1868	639
3691	3777	725
4495	4621	812
9362	9529	939
0	626	0
1771	1856	627
3679	3765	713
4483	4609	800
9384	9575	927
0	233	0
785	966	234
1281	1436	416
2632	2750	572
4500	4591	691
9169	9328	783
10437	11481	943
0	25	0
577	758	26
1073	1228	208
2424	2542	364
4292	4383	483
4955	5131	575
0	16	0
568	749	17
1064	1219	199
2415	2533	355
4283	4374	474
5167	6239	566
0	13	0
565	746	14
1061	1216	196
2412	2530	352
4280	4371	471
8949	9108	563
10217	10383	723
10629	10859	890
0	182	0
497	652	183
1848	1966	339
3716	3807	458
8385	8544	550
9653	10001	710
0	168	0
482	638	169
1832	1951	326
3701	3796	446
8375	8529	542
9638	9970	697
0	142	0
3552	3668	143
3751	3891	260
4432	4575	401
4737	4918	545
5017	5100	727
5236	5482	811
5918	6204	1058
6691	6838	1345
6918	7305	1493
0	306	0
389	529	307
1070	1213	448
1375	1556	592
1655	1738	774
1874	2120	858
2556	2842	1105
3329	3476	1392
3556	3943	1540
0	453	0
1430	1634	454
0	1805	0
2400	2581	1806
3000	3174	1988
3556	3660	2163
4054	4076	2268
0	198	0
806	954	199
1662	1769	348
2292	2426	456
2791	2872	591
3299	3383	673
3545	3758	758
5105	5260	972
6364	6534	1128
6953	7380	1299
8448	8662	1727
9397	9705	1942
10307	10419	2251
10764	10882	2364
11136	11268	2483
11646	11846	2616
12283	12458	2817
13044	13277	2993
13730	13847	3227
15245	15541	3345
0	115	0
0	89	0
0	1539	0
0	653	0
42904	42920	654
0	3492	0
5317	5376	3493
5622	5672	3553
0	758	0
6688	6889	759
11585	11819	961
12334	12538	1196
13021	13195	1401
13514	13671	1576
14813	14923	1734
15969	16035	1845
16364	16466	1912
16959	17128	2015
18985	19159	2185
20926	21019	2360
23859	24009	2454
43947	44060	2605
44964	45038	2719
47239	47364	2794
47943	48086	2920
49641	49682	3064
50037	50165	3106
52573	52665	3235
53248	53358	3328
56023	56127	3439
56585	56668	3544
57457	57528	3628
58034	58231	3700
59043	59165	3898
0	201	0
4897	5131	202
5646	5850	437
6333	6507	642
6826	6983	817
8125	8235	975
9281	9347	1086
9676	9778	1153
10271	10440	1256
12297	12471	1426
14238	14331	1601
17171	17321	1695
37259	37372	1846
38276	38350	1960
40551	40676	2035
41255	41398	2161
42953	42994	2305
43349	43477	2347
45885	45977	2476
46560	46670	2569
47813	47887	2680
0	105	0
414	2053	106
0	746	0
782	1147	747
0	146	0
3839	5381	147
0	3696	0
6349	6393	3697
8028	8151	3742
9831	9971	3866
10783	10917	4007
12326	12484	4142
14098	14297	4301
15114	15206	4501
15794	15905	4594
16339	16436	4706
17121	17232	4804
18046	18141	4916
18560	18654	5012
23907	24051	5107
26490	26655	5252
29598	29749	5418
30490	30707	5570
33557	33728	5788
0	3696	0
6349	6393	3697
8028	8151	3742
9831	9971	3866
10783	10917	4007
12326	12484	4142
14098	14297	4301
15114	15206	4501
15794	15905	4594
16339	16436	4706
17121	17232	4804
18046	18141	4916
18560	18654	5012
23907	24051	5107
26490	26655	5252
30490	30707	5418
33557	33728	5636
0	421	0
3078	3132	422
4767	4893	477
6570	6710	604
7522	7656	745
9065	9223	880
10837	11033	1039
11849	11946	1236
12533	12644	1334
13078	13293	1446
0	76	0
2729	2773	77
4408	4534	122
6211	6351	249
7163	7297	390
8706	8864	525
10478	10677	684
11494	11586	884
12174	12285	977
12719	12816	1089
13501	13612	1187
14426	14521	1299
14940	15031	1395
20287	20431	1487
22870	23035	1632
26870	27087	1798
27204	27206	2016
0	695	0
2936	3131	696
3670	3809	892
4274	4456	1032
4970	5083	1215
15643	16587	1329
17072	17628	2274
18413	18578	2831
19382	20249	2997
20944	21060	3865
21532	21658	3982
24765	24992	4109
0	1322	0
1975	2230	1323
3882	4010	1579
11005	11093	1708
29577	29708	1797
35004	35060	1929
36114	36185	1986
37716	37756	2058
38312	38399	2099
38731	38832	2187
66338	66463	2289
72328	72429	2415
80167	80212	2517
89064	89164	2563
94064	94174	2664
100603	100656	2775
102801	102881	2829
104000	104069	2910
126199	126318	2980
129745	129794	3100
146486	146529	3150
170689	170759	3194
175151	175167	3265
0	1322	0
1975	2230	1323
11005	11093	1579
15536	15595	1668
29577	29708	1728
35004	35060	1860
36114	36185	1917
37716	37756	1989
38312	38399	2030
38731	38832	2118
66338	66463	2220
72328	72429	2346
80167	80212	2448
89064	89164	2494
94064	94174	2595
100603	100656	2706
102801	102881	2760
104000	104069	2841
126199	126318	2911
129745	129794	3031
146486	146529	3081
170689	170759	3125
175151	175167	3196
0	138	0
0	1292	0
2003	2048	1293
10900	11000	1339
15900	16010	1440
22439	22492	1551
24637	24717	1605
25836	25905	1686
48035	48154	1756
51581	51630	1876
68322	68365	1926
92525	92595	1970
96987	97139	2041
0	184	0
0	172	0
0	151	0
14110	14315	152
14829	15211	358
22454	22659	741
29269	30060	947
0	125	0
2940	3145	126
3659	4041	332
11284	11489	715
18099	18445	921
0	115	0
6048	6253	116
12863	13654	322
0	50	0
16219	16343	51
21586	21726	176
22013	22075	317
23829	23939	380
27290	27398	491
28633	28740	600
37464	37558	708
41459	41572	803
44156	46185	917
0	124	0
5367	5507	125
5794	5856	266
7610	7720	329
11071	11179	440
12414	12521	549
21245	21339	657
25240	25353	752
27704	27797	866
0	47	0
158	298	48
585	647	189
2401	2511	252
5862	5970	363
7205	7312	472
16036	16130	580
20031	20144	675
22728	22838	789
0	606	0
1945	2096	607
12716	12774	759
17994	18109	818
19087	19227	934
19695	19792	1075
19924	20017	1173
20109	20208	1267
0	573	0
1912	2063	574
12683	12741	726
17962	18076	785
19054	19194	900
19662	19780	1041
19891	19984	1160
20076	20154	1254
0	228	0
1567	1718	229
12338	12396	381
17616	17731	440
18709	18849	556
19317	19390	697
0	29	0
71	93	30
5313	5428	53
6406	6546	169
7014	7111	310
7243	7336	408
7428	7489	502
0	71	0
159	222	72
461	691	136
765	1418	367
2038	2136	1021
2617	2702	1120
3052	3333	1206
4569	4680	1488
4851	4985	1600
5300	5420	1735
6019	6124	1856
6384	6439	1962
6877	7003	2018
7116	7219	2145
7841	7943	2249
8274	8427	2352
9238	9371	2506
10004	10119	2640
11294	11414	2756
16023	16064	2877
16266	16319	2919
16663	16804	2973
17361	17419	3115
19342	19372	3174
22673	22680	3205
0	1965	0
4613	4760	1966
4897	5016	2114
10254	10894	2234
13170	13311	2875
13577	13692	3017
15722	15840	3133
0	88	0
1092	1244	89
3238	3359	242
7470	7724	364
8319	8546	619
9400	9557	847
11468	11523	1005
13637	13867	1061
19768	19917	1292
0	88	0
1092	1244	89
3238	3359	242
7470	7724	364
8319	8546	619
9400	9557	847
11468	11523	1005
13637	13867	1061
47136	47175	1292
0	88	0
1092	1244	89
3238	3359	242
7470	7724	364
8319	8546	619
9400	9557	847
11468	11523	1005
13637	13867	1061
59014	59174	1292
0	90	0
0	84	0
0	416	0
3294	3554	417
3634	3741	678
3912	4097	786
4190	4436	972
4525	4743	1219
4826	5011	1438
5128	5729	1624
0	109	0
0	1782	0
2258	2339	1783
2529	2665	1865
2867	2902	2002
0	222	0
698	779	223
1307	1344	305
0	216	0
692	773	217
963	1099	299
1233	1306	436
0	216	0
692	773	217
963	1099	299
1202	1309	436
0	157	0
666	710	158
10181	10312	203
15002	15097	335
15742	15828	431
16411	16509	518
16869	16965	617
18343	18441	714
18943	19095	813
19732	19833	966
20600	20701	1068
21066	21144	1170
23275	23374	1249
23866	23947	1349
28091	28163	1431
29326	29499	1504
29702	29802	1678
30876	31025	1779
0	97	0
407	718	98
1478	1568	410
2230	2304	501
2794	2891	576
3368	3400	674
4090	4218	707
4508	4677	836
5073	5184	1006
5295	5390	1118
5593	5718	1214
6421	6516	1340
6985	7080	1436
7346	7498	1532
7719	7814	1685
8186	8275	1781
9495	9597	1871
10474	10631	1974
11100	11258	2132
11791	11850	2291
12681	12851	2351
13815	13901	2522
14176	14256	2609
0	62	0
1967	2143	63
2667	2797	240
2952	3120	371
0	687	0
1519	1728	688
1867	1946	898
2826	2967	978
3312	3377	1120
3452	3547	1186
3663	3791	1282
0	133	0
211	356	134
427	579	280
713	874	433
1224	1373	595
1492	1641	745
1893	2287	895
0	884	0
1212	1379	885
1547	1784	1053
2103	2493	1291
2582	2694	1682
2902	3039	1795
3272	3503	1933
3709	3841	2165
4041	4070	2298
0	56	0
2466	2554	57
5424	5635	146
6029	6872	358
8032	8118	1202
9118	9252	1289
9375	9564	1424
11767	11927	1614
12813	12942	1775
13608	13733	1905
14563	14736	2031
15034	15174	2205
15707	15841	2346
16410	16529	2481
16909	16986	2601
17101	17190	2679
17282	17286	2769
0	56	0
5424	5635	57
6029	6872	269
8032	8118	1113
9118	9252	1200
9375	9564	1335
11767	11927	1525
12813	12942	1686
13608	13733	1816
14563	14736	1942
15034	15174	2116
15707	15841	2257
16410	16529	2392
16909	16986	2512
17101	17190	2590
17282	17286	2680
0	88	0
2958	3169	89
3563	4406	301
5566	5652	1145
6652	6786	1232
6909	7098	1367
9301	9461	1557
10347	10413	1718
11142	11267	1785
12097	12270	1911
12568	12708	2085
13241	13375	2226
13944	14063	2361
14443	14520	2481
14635	15008	2559
15551	15638	2933
15855	15935	3021
16585	16707	3102
17195	17324	3225
17717	17826	3355
18355	18514	3465
18902	19089	3625
20411	20624	3813
21201	21273	4027
22119	22316	4100
23023	26758	4298
0	183	0
1667	1764	184
10466	10603	282
15383	15523	420
21965	22072	561
37525	37634	669
45036	45212	779
49092	49264	956
69158	69306	1129
73455	73544	1278
77001	77324	1368
84635	84713	1692
0	1132	0
1779	1852	1133
77344	77585	1207
82127	82317	1449
83808	83943	1640
90436	90601	1776
92656	92745	1942
0	1132	0
1779	1852	1133
77344	77445	1207
77521	77585	1309
82127	82317	1374
83808	83943	1565
90436	90601	1701
91737	91849	1867
92656	92745	1980
95225	95317	2070
0	358	0
1005	1078	359
76570	76811	433
81353	81543	675
83034	83169	866
89662	89827	1002
90963	91075	1168
91882	91971	1281
94451	96013	1371
0	196	0
843	916	197
76408	76649	271
81191	81381	513
82872	83007	704
89500	89701	840
90325	90350	1042
0	144	0
3695	3779	145
4781	4903	230
9198	9305	353
11328	11424	461
14402	14531	558
14947	15066	688
25137	25234	808
40068	40123	906
41825	41884	962
44434	44520	1022
0	144	0
4781	4903	145
9198	9305	268
11328	11424	376
14402	14531	473
14947	15066	603
25137	25234	723
40068	40123	821
41825	41884	877
44434	44682	937
0	86	0
3155	3340	87
3637	3721	273
4723	4845	358
9140	9247	481
11270	11366	589
14344	14473	686
14889	15008	816
25079	25176	936
40010	40065	1034
41767	41826	1090
44376	48750	1150
0	356	0
0	415	0
764	1187	416
0	144	0
362	548	145
85651	85883	332
88821	88999	565
89905	89982	744
90385	90451	822
91361	91522	889
93265	93670	1051
0	96	0
3111	4581	97
0	78	0
6004	8502	79
0	119	0
6979	7061	120
8920	9046	203
10946	11053	330
13643	13693	438
15665	15748	489
16176	16265	573
16805	16897	663
18099	18225	756
51502	51639	883
52431	52524	1021
61401	61468	1115
73131	73257	1183
73940	74091	1310
74740	74791	1462
75080	75160	1514
75420	75525	1595
76294	76386	1701
76565	76670	1794
77718	77809	1900
78196	78896	1992
0	119	0
8920	9046	120
10946	11053	247
13643	13693	355
15665	15748	406
16176	16265	490
16805	16897	580
18099	18225	673
51502	51639	800
52431	52524	938
61401	61468	1032
73131	73257	1100
73940	74091	1227
74740	74791	1379
75080	75160	1431
75420	75525	1512
76294	76386	1618
76565	76670	1711
77718	77809	1817
78776	78896	1909
0	119	0
6979	7061	120
8920	9046	203
10946	11053	330
13643	13693	438
15665	15748	489
16176	16265	573
16805	16897	663
18099	18225	756
51502	51639	883
52431	52524	1021
61401	61468	1115
73131	73257	1183
73940	74091	1310
74740	74791	1462
75080	75160	1514
75420	75525	1595
76294	76386	1701
76565	76670	1794
77718	77809	1900
95419	95424	1992
0	82	0
1113	2067	83
3967	4074	1038
6664	6714	1146
8686	8769	1197
9197	9286	1281
9826	9918	1371
11120	11246	1464
44523	44660	1591
45452	45545	1729
54422	54489	1823
66152	66278	1891
66961	67112	2018
67761	67812	2170
68101	68181	2222
68441	68546	2303
69315	69407	2409
69586	69691	2502
70739	70830	2608
81580	81609	2700
0	731	0
1154	1424	732
1604	1797	1003
8860	9716	1197
17388	17734	2054
0	1900	0
3380	3549	1901
4060	4146	2071
4764	4897	2158
5621	5815	2292
7343	7852	2487
9109	9542	2997
0	505	0
1985	2154	506
2665	2751	676
3369	3463	763
4226	4420	858
5948	6457	1053
7840	8171	1563
0	499	0
1979	2148	500
3363	3496	670
4220	4414	804
7834	8106	999
0	466	0
1945	2114	467
3329	3461	637
4186	4381	770
5909	6417	966
7800	8107	1475
0	288	0
1768	1937	289
2448	2534	459
3152	3285	546
4009	4071	680
4162	4203	743
5731	6240	785
0	219	0
419	578	220
4893	4992	380
5149	5360	480
5931	6075	692
6634	6742	837
8495	8640	946
8802	9050	1092
0	218	0
418	577	219
2192	2280	379
4892	4991	468
5148	5359	568
5931	6074	780
6633	6741	924
7230	7403	1033
8494	8639	1207
8801	9049	1353
0	218	0
418	577	219
2074	2280	379
4892	4991	586
5148	5359	686
5931	6074	898
6633	6741	1042
7230	7403	1151
8494	8639	1325
8801	9110	1471
0	577	0
2074	2280	578
4892	4991	785
5148	5359	885
5931	6074	1097
7230	7403	1241
8494	8639	1415
8801	9137	1561
0	215	0
415	574	216
4889	4988	376
5145	5356	476
5928	6071	688
6630	6738	832
7227	7400	941
8491	8636	1115
8798	9046	1261
0	574	0
4889	4988	575
7227	7400	675
8491	8636	849
8798	9108	995
0	186	0
386	545	187
4860	4959	347
7198	7371	447
8462	8607	621
8770	9078	767
0	210	0
7525	7594	211
9050	9124	281
10478	10617	356
0	167	0
7482	7551	168
9007	9081	238
10435	10534	313
10926	11044	413
11749	11813	532
13672	13735	597
13989	14015	661
14410	14485	688
15089	15187	764
15685	15788	863
16737	16845	967
19056	19101	1076
21275	21381	1122
21987	22102	1229
22922	23026	1345
23707	23781	1450
24747	24858	1525
25589	25687	1637
27473	27589	1736
28265	28434	1853
28713	28871	2023
29909	29975	2182
31985	32092	2249
32766	32884	2357
33310	33445	2476
34553	35554	2612
0	55	0
7370	7439	56
8895	8969	126
10323	10422	201
10814	10932	301
11637	11701	420
13560	13623	485
13877	13903	549
14298	14373	576
14977	15075	652
15573	15676	751
16625	16733	855
18944	18989	964
21163	21269	1010
21875	21990	1117
22810	22914	1233
23595	23669	1338
24086	24261	1413
